@HD	VN:1.6
@SQ	SN:20	LN:63025520	M5:0dec9660ec1efaaf33281c0d5ea2560f	UR:file:/storage/zhenghoufengLab/chenxiang/reference/hg19_genome/hg19_chr20.fa
CONTIG	START	END	GC_CONTENT
20	43603490	43603989	0.384000
20	43603990	43604489	0.388000
20	43604490	43604575	0.372093
20	43606833	43607332	0.362000
20	43607333	43607462	0.253846
20	43610219	43610718	0.350000
20	43610719	43610834	0.405172
20	43615522	43616021	0.326000
20	43616022	43616187	0.307229
20	43623480	43623979	0.380000
20	43623980	43624148	0.514793
20	43625559	43626058	0.408000
20	43626059	43626197	0.503597
20	43628782	43629281	0.438000
20	43629282	43629411	0.361538
20	43629557	43630056	0.404000
20	43630057	43630244	0.452128
20	43653363	43653862	0.362000
20	43653863	43654021	0.415094
20	43681476	43681975	0.414000
20	43681976	43682071	0.458333
20	43703408	43703907	0.514000
20	43703908	43704407	0.422000
20	43704408	43704907	0.446000
20	43704908	43705407	0.496000
20	43705408	43705907	0.390000
20	43705908	43706407	0.468000
20	43706408	43706907	0.384000
20	43706908	43707407	0.474000
20	43707408	43707907	0.378000
20	43707908	43708407	0.350000
20	43708408	43708907	0.400000
20	43708908	43708912	0.400000
20	43719604	43720103	0.416000
20	43720104	43720603	0.476000
20	43720604	43721103	0.428000
20	43721104	43721603	0.484000
20	43721604	43722103	0.462000
20	43722104	43722603	0.526000
20	43722604	43723103	0.500000
20	43723104	43723603	0.502000
20	43723604	43724103	0.562000
20	43724104	43724231	0.492188
20	43726052	43726551	0.602000
20	43726552	43727051	0.714000
20	43727052	43727551	0.658000
20	43727552	43727568	0.529412
20	43727569	43728068	0.472000
20	43728069	43728130	0.451613
20	43728550	43729049	0.468000
20	43729050	43729252	0.384236
20	43729311	43729810	0.672000
20	43729811	43730018	0.538462
20	43737855	43738354	0.384000
20	43738355	43738847	0.559838
20	43738848	43739228	0.603675
20	43739229	43739666	0.506849
20	43743389	43743888	0.570000
20	43743889	43744065	0.514124
20	43751815	43752314	0.362000
20	43752315	43752665	0.532764
20	43752666	43752957	0.551370
20	43752958	43753356	0.568922
20	43803292	43803791	0.516000
20	43803792	43803892	0.485149
20	43804251	43804750	0.498000
20	43804751	43804893	0.580420
20	43804894	43805393	0.538000
20	43805394	43805435	0.428571
20	43835423	43835892	0.427660
20	43835893	43836392	0.406000
20	43836393	43836892	0.390000
20	43836893	43837392	0.402000
20	43837393	43837621	0.427948
20	43837991	43838490	0.476000
20	43838491	43838659	0.372781
20	43849763	43850227	0.430108
20	43850228	43850727	0.398000
20	43850728	43851227	0.396000
20	43851228	43851727	0.382000
20	43851728	43852227	0.410000
20	43852228	43852316	0.370787
20	43852681	43853180	0.486000
20	43853181	43853349	0.384615
20	43880629	43881128	0.456000
20	43881129	43881310	0.390110
20	43881392	43881891	0.554000
20	43881892	43882003	0.607143
20	43882004	43882503	0.542000
20	43882504	43882624	0.495868
20	43882849	43883348	0.536000
20	43883349	43883455	0.457944
20	43921835	43922334	0.640000
20	43922335	43922506	0.715116
20	43922507	43922905	0.531328
20	43926307	43926759	0.591611
20	43926760	43927259	0.638000
20	43927260	43927473	0.411215
20	43929276	43929695	0.542857
20	43929696	43929912	0.562212
20	43929913	43930333	0.515439
20	43932617	43933116	0.614000
20	43933117	43933616	0.628000
20	43933617	43933687	0.492958
20	43933899	43934398	0.494000
20	43934399	43934506	0.398148
20	43935229	43935728	0.678000
20	43935729	43935834	0.603774
20	43936532	43937010	0.586639
20	43937011	43937419	0.630807
20	43937956	43938455	0.570000
20	43938456	43938582	0.480315
20	43939978	43940388	0.552311
20	43940389	43940727	0.660767
20	43940728	43941227	0.640000
20	43941228	43941285	0.500000
20	43941857	43942356	0.558000
20	43942357	43942459	0.456311
20	43942460	43942918	0.594771
20	43942919	43943418	0.494000
20	43943419	43943455	0.459459
20	43944576	43945049	0.565401
20	43945050	43945277	0.679825
20	43945278	43945777	0.688000
20	43945778	43946277	0.534000
20	43946278	43946714	0.556064
20	43953678	43954177	0.542000
20	43954178	43954677	0.522000
20	43954678	43955177	0.344000
20	43955178	43955677	0.468000
20	43955678	43956177	0.512000
20	43956178	43956305	0.460938
20	43958755	43959254	0.526000
20	43959255	43959454	0.480000
20	43961412	43961911	0.520000
20	43961912	43961959	0.583333
20	43964171	43964670	0.526000
20	43964671	43964810	0.514286
20	43976714	43977213	0.744000
20	43977214	43977314	0.633663
20	43990338	43990837	0.436000
20	43990838	43990919	0.426829
20	43991545	43992044	0.620000
20	43992045	43992061	0.823529
20	43992062	43992561	0.602000
20	43992562	43992583	0.454545
20	43994008	43994507	0.478000
20	43994508	43994576	0.449275
20	43995264	43995763	0.534000
20	43995764	43996263	0.492000
20	43996264	43996763	0.488000
20	43996764	43997263	0.458000
20	43997264	43997763	0.440000
20	43997764	43998099	0.404762
20	44000946	44001445	0.576000
20	44001446	44001945	0.630000
20	44001946	44002445	0.580000
20	44002446	44002792	0.556196
20	44002793	44003292	0.476000
20	44003293	44003792	0.568000
20	44003793	44004292	0.530000
20	44004293	44004792	0.458000
20	44004793	44005292	0.468000
20	44005293	44005644	0.423295
20	44005645	44006080	0.495413
20	44006081	44006503	0.534279
20	44006578	44007077	0.538000
20	44007078	44007215	0.442029
20	44034382	44034881	0.692000
20	44034882	44035381	0.742000
20	44035382	44035622	0.697095
20	44036378	44036877	0.530000
20	44036878	44037343	0.581545
20	44037344	44037843	0.494000
20	44037844	44037926	0.144578
20	44038321	44038820	0.536000
20	44038821	44039320	0.442000
20	44039321	44039500	0.355556
20	44044530	44045029	0.630000
20	44045030	44045069	0.675000
20	44045070	44045569	0.548000
20	44045570	44045584	0.333333
20	44047241	44047740	0.532000
20	44047741	44047776	0.527778
20	44047777	44048073	0.622896
20	44048074	44048480	0.506143
20	44048525	44048917	0.506361
20	44048918	44049118	0.601990
20	44049119	44049583	0.481720
20	44049772	44050271	0.572000
20	44050272	44050473	0.410891
20	44052605	44053078	0.569620
20	44053079	44053469	0.465473
20	44053899	44054398	0.540000
20	44054399	44054898	0.528000
20	44054899	44055131	0.536481
20	44055811	44056310	0.526000
20	44056311	44056435	0.504000
20	44057834	44058333	0.530000
20	44058334	44058560	0.356828
20	44075986	44076485	0.544000
20	44076486	44076669	0.521739
20	44076670	44077169	0.524000
20	44077170	44077471	0.546358
20	44098142	44098641	0.688000
20	44098642	44098750	0.623853
20	44098778	44099277	0.678000
20	44099278	44099422	0.634483
20	44108331	44108830	0.566000
20	44108831	44108984	0.532468
20	44109760	44110259	0.526000
20	44110260	44110422	0.496933
20	44140850	44141349	0.420000
20	44141350	44141734	0.467532
20	44143922	44144421	0.518000
20	44144422	44144512	0.461538
20	44162584	44163083	0.428000
20	44163084	44163394	0.427653
20	44164668	44165167	0.352000
20	44165168	44165667	0.388000
20	44165668	44166167	0.422000
20	44166168	44166395	0.412281
20	44166396	44166895	0.482000
20	44166896	44166983	0.534091
20	44167705	44168204	0.518000
20	44168205	44168371	0.526946
20	44169014	44169513	0.398000
20	44169514	44170013	0.424000
20	44170014	44170513	0.394000
20	44170514	44171013	0.452000
20	44171014	44171043	0.466667
20	44171088	44171587	0.478000
20	44171588	44171767	0.477778
20	44174027	44174526	0.468000
20	44174527	44174659	0.563910
20	44175655	44176154	0.512000
20	44176155	44176290	0.551471
20	44179540	44180039	0.322000
20	44180040	44180325	0.430070
20	44180326	44180825	0.342000
20	44180826	44181054	0.388646
20	44181524	44182023	0.458000
20	44182024	44182165	0.492958
20	44184089	44184588	0.428000
20	44184589	44184757	0.414201
20	44187240	44187739	0.454000
20	44187740	44187881	0.415493
20	44190498	44190997	0.478000
20	44190998	44191108	0.513514
20	44207610	44208109	0.568000
20	44208110	44208173	0.625000
20	44236327	44236826	0.426000
20	44236827	44237029	0.443350
20	44237051	44237550	0.444000
20	44237551	44237699	0.456376
20	44238479	44238978	0.434000
20	44238979	44239128	0.346667
20	44243016	44243515	0.416000
20	44243516	44243610	0.526316
20	44258127	44258626	0.508000
20	44258627	44258793	0.461078
20	44259258	44259757	0.464000
20	44259758	44259838	0.506173
20	44259839	44260173	0.543284
20	44276951	44277450	0.414000
20	44277451	44277628	0.443820
20	44277645	44278144	0.402000
20	44278145	44278288	0.416667
20	44278889	44279388	0.438000
20	44279389	44279540	0.407895
20	44295476	44295975	0.448000
20	44295976	44296058	0.481928
20	44298566	44299065	0.352000
20	44299066	44299128	0.444444
20	44313039	44313538	0.520000
20	44313539	44313849	0.520900
20	44314290	44314789	0.546000
20	44314790	44314945	0.435897
20	44330426	44330925	0.494000
20	44330926	44331100	0.440000
20	44332832	44333331	0.490000
20	44333332	44333394	0.428571
20	44333395	44333699	0.485246
20	44333700	44334069	0.437838
20	44334251	44334750	0.418000
20	44334751	44334816	0.515152
20	44336246	44336745	0.416000
20	44336746	44337245	0.462000
20	44337246	44337706	0.290672
20	44350735	44351234	0.428000
20	44351235	44351371	0.437956
20	44352268	44352767	0.408000
20	44352768	44352946	0.525140
20	44354017	44354516	0.358000
20	44354517	44354719	0.438424
20	44402601	44403100	0.504000
20	44403101	44403333	0.454936
20	44403805	44404304	0.506000
20	44404305	44404491	0.508021
20	44405463	44405962	0.494000
20	44405963	44406098	0.419118
20	44416224	44416723	0.464000
20	44416724	44416871	0.520270
20	44417319	44417818	0.488000
20	44417819	44417948	0.500000
20	44418282	44418781	0.484000
20	44418782	44418871	0.477778
20	44420220	44420557	0.612426
20	44420558	44420998	0.671202
20	44421065	44421564	0.548000
20	44421565	44421636	0.458333
20	44422309	44422808	0.416000
20	44422809	44422906	0.540816
20	44423733	44424232	0.500000
20	44424233	44424332	0.490000
20	44429462	44429910	0.489978
20	44429911	44430347	0.524027
20	44430387	44430886	0.536000
20	44430887	44430946	0.383333
20	44431721	44432220	0.508000
20	44432221	44432267	0.468085
20	44433534	44433893	0.438889
20	44433894	44434255	0.464088
20	44437502	44438001	0.504000
20	44438002	44438074	0.534247
20	44439273	44439637	0.484932
20	44439638	44440137	0.504000
20	44440138	44440307	0.464706
20	44440964	44441463	0.614000
20	44441464	44441534	0.633803
20	44441535	44442002	0.602564
20	44442003	44442353	0.509972
20	44442772	44443271	0.404000
20	44443272	44443359	0.500000
20	44443778	44444277	0.478000
20	44444278	44444438	0.534161
20	44444439	44444802	0.505495
20	44445097	44445596	0.418000
20	44445597	44445846	0.448000
20	44451604	44452103	0.654000
20	44452104	44452268	0.509091
20	44452379	44452848	0.619149
20	44452849	44453089	0.663900
20	44453090	44453349	0.634615
20	44453350	44453723	0.558824
20	44455634	44456133	0.562000
20	44456134	44456201	0.588235
20	44462187	44462686	0.688000
20	44462687	44462709	0.652174
20	44462710	44463209	0.718000
20	44463210	44463352	0.503497
20	44463353	44463852	0.556000
20	44463853	44464005	0.424837
20	44468836	44469187	0.559659
20	44469188	44469687	0.652000
20	44469688	44470187	0.596000
20	44470188	44470687	0.566000
20	44470688	44471187	0.532000
20	44471188	44471687	0.456000
20	44471688	44472040	0.433428
20	44472041	44472540	0.602000
20	44472541	44472610	0.557143
20	44472651	44473150	0.548000
20	44473151	44473309	0.490566
20	44476838	44477337	0.504000
20	44477338	44477564	0.511013
20	44483547	44484046	0.550000
20	44484047	44484181	0.496296
20	44485576	44486075	0.632000
20	44486076	44486125	0.520000
20	44486126	44486625	0.560000
20	44486626	44486869	0.590164
20	44501059	44501558	0.500000
20	44501559	44501714	0.570513
20	44505102	44505601	0.506000
20	44505602	44506101	0.524000
20	44506102	44506601	0.512000
20	44506602	44507101	0.572000
20	44507102	44507601	0.512000
20	44507602	44508019	0.421053
20	44509615	44510114	0.568000
20	44510115	44510150	0.500000
20	44510921	44511420	0.438000
20	44511421	44511920	0.524000
20	44511921	44512420	0.570000
20	44512421	44512920	0.560000
20	44512921	44513420	0.478000
20	44513421	44513920	0.512000
20	44513921	44514155	0.404255
20	44514879	44515378	0.548000
20	44515379	44515878	0.620000
20	44515879	44515979	0.534653
20	44515980	44516479	0.510000
20	44516480	44516511	0.343750
20	44516860	44517359	0.480000
20	44517360	44517776	0.534772
20	44518532	44519031	0.528000
20	44519032	44519531	0.692000
20	44519532	44520031	0.672000
20	44520032	44520135	0.798077
20	44520136	44520477	0.672515
20	44520478	44520788	0.588424
20	44520789	44520999	0.545024
20	44521000	44521243	0.524590
20	44521244	44521692	0.536748
20	44521693	44522192	0.518000
20	44522193	44522200	0.625000
20	44522376	44522875	0.510000
20	44522876	44522961	0.500000
20	44523038	44523420	0.530026
20	44523421	44523586	0.602410
20	44523587	44524022	0.529817
20	44525353	44525852	0.566000
20	44525853	44525929	0.545455
20	44526105	44526544	0.477273
20	44526545	44526876	0.590361
20	44526877	44527376	0.588000
20	44527377	44527876	0.514000
20	44527877	44527901	0.560000
20	44527902	44528218	0.583596
20	44528219	44528399	0.591160
20	44528400	44528767	0.521739
20	44530655	44531025	0.541779
20	44531026	44531493	0.564103
20	44533188	44533539	0.619318
20	44533540	44534007	0.602564
20	44534656	44535155	0.492000
20	44535156	44535248	0.344086
20	44536080	44536436	0.565826
20	44536437	44536793	0.549020
20	44537904	44538403	0.512000
20	44538404	44538445	0.428571
20	44538446	44538945	0.548000
20	44538946	44538959	0.357143
20	44539259	44539711	0.525386
20	44539712	44539940	0.628821
20	44539941	44540352	0.614078
20	44540467	44540966	0.686000
20	44540967	44541253	0.501742
20	44563071	44563570	0.692000
20	44563571	44563693	0.772358
20	44565806	44566305	0.554000
20	44566306	44566474	0.396450
20	44567369	44567807	0.601367
20	44567808	44568228	0.598575
20	44568863	44569349	0.609856
20	44569350	44569634	0.564912
20	44569635	44570096	0.525974
20	44571485	44571930	0.495516
20	44571931	44572183	0.569170
20	44572184	44572654	0.549894
20	44573256	44573755	0.542000
20	44573756	44573919	0.500000
20	44574099	44574594	0.580645
20	44574595	44574796	0.623762
20	44574797	44575273	0.616352
20	44575461	44575853	0.564885
20	44575854	44576119	0.624060
20	44576120	44576619	0.640000
20	44576620	44576909	0.593103
20	44577048	44577547	0.602000
20	44577548	44577763	0.606481
20	44577764	44577930	0.574850
20	44577931	44578080	0.606667
20	44578081	44578322	0.595041
20	44578323	44578560	0.558824
20	44578561	44578782	0.617117
20	44578783	44579051	0.602230
20	44579052	44579484	0.540416
20	44580535	44581034	0.592000
20	44581035	44581198	0.621951
20	44581199	44581598	0.550000
20	44582077	44582576	0.564000
20	44582577	44582837	0.547893
20	44585974	44586396	0.598109
20	44586397	44586817	0.524941
20	44587589	44588088	0.548000
20	44588089	44588322	0.534188
20	44588596	44589047	0.553097
20	44589048	44589209	0.586420
20	44589210	44589436	0.585903
20	44589437	44589771	0.516418
20	44590458	44590957	0.594000
20	44590958	44591071	0.587719
20	44591861	44592332	0.605932
20	44592333	44592832	0.600000
20	44592833	44592879	0.638298
20	44594016	44594515	0.592000
20	44594516	44594663	0.547297
20	44595882	44596322	0.541950
20	44596323	44596794	0.629237
20	44596795	44597251	0.619256
20	44597839	44598338	0.558000
20	44598339	44598580	0.561983
20	44599598	44600097	0.606000
20	44600098	44600349	0.611111
20	44600510	44601009	0.642000
20	44601010	44601092	0.566265
20	44637296	44637795	0.612000
20	44637796	44637953	0.563291
20	44638254	44638753	0.560000
20	44638754	44638929	0.613636
20	44638930	44639415	0.580247
20	44639416	44639735	0.621875
20	44639736	44640083	0.640805
20	44640084	44640580	0.581489
20	44640581	44641008	0.642523
20	44641009	44641471	0.613391
20	44641643	44642142	0.600000
20	44642143	44642642	0.612000
20	44642643	44643142	0.710000
20	44643143	44643642	0.476000
20	44643643	44643677	0.400000
20	44644638	44645137	0.524000
20	44645138	44645450	0.405751
20	44648119	44648618	0.432000
20	44648619	44648737	0.554622
20	44649912	44650411	0.584000
20	44650412	44650911	0.708000
20	44650912	44650962	0.588235
20	44657603	44658102	0.694000
20	44658103	44658285	0.715847
20	44663336	44663835	0.528000
20	44663836	44663861	0.576923
20	44663862	44664294	0.556582
20	44664295	44664794	0.556000
20	44664795	44664812	0.444444
20	44665129	44665628	0.564000
20	44665629	44665663	0.514286
20	44665664	44666163	0.554000
20	44666164	44666274	0.441441
20	44668761	44669260	0.514000
20	44669261	44669503	0.522634
20	44669717	44670216	0.534000
20	44670217	44670429	0.474178
20	44671541	44672040	0.534000
20	44672041	44672116	0.434211
20	44672117	44672442	0.567485
20	44672443	44672822	0.507895
20	44673354	44673853	0.568000
20	44673854	44674029	0.607955
20	44674266	44674765	0.554000
20	44674766	44674805	0.400000
20	44674806	44675305	0.522000
20	44675306	44675325	0.600000
20	44675842	44676341	0.592000
20	44676342	44676415	0.540541
20	44676416	44676915	0.548000
20	44676916	44676974	0.491525
20	44678010	44678509	0.522000
20	44678510	44678679	0.435294
20	44680063	44680562	0.584000
20	44680563	44680759	0.619289
20	44681345	44681844	0.550000
20	44681845	44681990	0.534247
20	44681991	44682490	0.542000
20	44682491	44682598	0.398148
20	44683304	44683803	0.564000
20	44683804	44683912	0.532110
20	44684538	44684957	0.542857
20	44684958	44685369	0.597087
20	44685370	44685679	0.519355
20	44685680	44686047	0.592391
20	44686048	44686547	0.682000
20	44686548	44687047	0.658000
20	44687048	44687547	0.656000
20	44687548	44688047	0.616000
20	44688048	44688547	0.426000
20	44688548	44689039	0.441057
20	44689383	44689882	0.436000
20	44689883	44690382	0.470000
20	44690383	44690882	0.470000
20	44690883	44691382	0.556000
20	44691383	44691751	0.533875
20	44691752	44692251	0.550000
